,url,numero,tipo,lugar,descripcion,importe,fecha,procedimiento,situacion
0,https://www.gipuzkoa.eus/es/web/ogasuna/-/20649749,230,Rústica,Ondarroa,"Parcela de terreno en monte, conocido como ELIZAURRIA y, también, como BURGO ALDEA, que radica en los términos municipales de Ondarroa y Berriatua, con una superficie de 15.883 m2, Suelo no Urbanizable","23.991,00 €","Primera licitación, 24/03/2021,  y segunda licitación: 26/03/2021","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
1,https://www.gipuzkoa.eus/es/web/ogasuna/-/20649557,229,Rústica,Ondarroa,"Monte robledal llamado ""ELIXAURRIA"", que radica en los términos municipales de Ondarroa y Berriatua, con una superficie de 6.626 m2, ubicados en Suelo no Urbanizable","10.009,00 €","Primera licitación, 24/03/2021,  y segunda licitación: 26/03/2021","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
2,https://www.gipuzkoa.eus/es/web/ogasuna/-/20886815,228,Garaje,Donostia,"Plaza de aparcamiento nº 19 en la planta de semisotano del conjunto residencial integrado por tres casas señaladas con los números cinco, siete y nueve de la calle Eguzki Eder. 13 m2. Trastero anejo número diecinueve, 7,79 m2","13.140,00 €","Primera licitación, 24/03/2021,  y segunda licitación: 26/03/2021","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
3,https://www.gipuzkoa.eus/es/web/ogasuna/-/20649527,227,Garaje,Donostia,"Plaza de aparcamiento cerrada nº 11 en la planta de semisotano del conjunto residencial integrado por tres casas señaladas con los números cinco, siete y nueve de la calle Eguzki Eder. 22 m2","16.060,00 €","Primera licitación, 24/03/2021,  y segunda licitación: 26/03/2021","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
4,https://www.gipuzkoa.eus/es/web/ogasuna/-/20649507,226,Garaje,Donostia,"Plaza de aparcamiento cerrada nº 4 en la planta de semisotano del conjunto residencial integrado por tres casas señaladas con los números cinco, siete y nueve de la calle Eguzki Eder. 22 m2","16.020,00 €","Primera licitación, 24/03/2021,  y segunda licitación: 26/03/2021","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
5,https://www.gipuzkoa.eus/es/web/ogasuna/-/20830334,225,Garaje,Donostia,"Plaza de aparcamiento nº 18, Paseo de Txingurri 28, 17,5 m2","19.150,00 €","Primera licitación, 24/03/2021,  y segunda licitación: 26/03/2021","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
6,https://www.gipuzkoa.eus/es/web/ogasuna/-/20649260,224,Garaje,Donostia,"Plaza de aparcamiento nº 17, Paseo Txingurri 28, 17,5 m2","19.150,00 €","Primera licitación, 24/03/2021,  y segunda licitación: 26/03/2021","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
7,https://www.gipuzkoa.eus/es/web/ogasuna/-/20828298,223,Local,Donostia,"Planta baja, Gurutzealde 7, 112 m2","72.626,40 €","Primera licitación, 24/03/2021,  y segunda licitación: 26/03/2021","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
8,https://www.gipuzkoa.eus/es/web/ogasuna/-/20828358,222,Local,Donostia,"Local de planta baja, Gurutzealde 7, 40 m2","25.938,00 €","Primera licitación, 24/03/2021,  y segunda licitación: 26/03/2021","Subasta: Primera Licitación, procedimiento de presentación ofertas en sobre cerrado; y, segunda licitación mediante sucesivas pujas de viva voz.",Pendiente
